learning_seed,n_samples_per_state,template_seed,target_src,target_dst,target_feature,present_n_admissible_edges,absent_n_admissible_edges,baseline_safe_present,baseline_safe_absent,baseline_safe_present_minus_absent,safe_gain_present,safe_gain_absent,safe_gain_present_minus_absent,risky_drop_present,risky_drop_absent,risky_drop_present_minus_absent,present_H1,absent_H1,present_H2,absent_H2,present_H3,absent_H3,present_H4,absent_H4,present_pass_all,absent_pass_all,present_resistance_risky_terminal,absent_resistance_risky_terminal,present_only_h3,absent_only_h3,both_pass_h3,both_fail_h3,disagreement_h3,baseline_safe_midpoint,safe_gain_midpoint,risky_drop_midpoint,abs_baseline_safe_gap,abs_safe_gain_gap,abs_risky_drop_gap,pair_h3_outcome
2,600,2003,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.375,0.3847222222222222,-0.0097222222222222,0.0722222222222222,0.0680555555555555,0.0041666666666667,0.1083333333333333,0.1027777777777777,0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.3798611111111111,0.07013888888888885,0.1055555555555555,0.009722222222222188,0.004166666666666707,0.005555555555555591,both_fail
2,600,2004,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3555555555555555,0.3583333333333333,-0.0027777777777777,0.0847222222222222,0.0736111111111111,0.011111111111111,0.0805555555555555,0.0861111111111111,-0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.3569444444444444,0.07916666666666665,0.0833333333333333,0.002777777777777768,0.0111111111111111,0.005555555555555591,both_fail
2,600,2005,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.4347222222222222,0.4513888888888889,-0.0166666666666666,0.0722222222222221,0.0458333333333333,0.0263888888888888,0.1388888888888889,0.1263888888888889,0.0124999999999999,True,True,True,True,False,False,True,True,False,False,0.0013888888888888,0.0027777777777777,False,False,False,True,False,0.44305555555555554,0.05902777777777771,0.13263888888888892,0.01666666666666672,0.026388888888888802,0.012499999999999983,both_fail
2,600,2006,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3402777777777778,0.3319444444444444,0.0083333333333333,0.0444444444444444,0.0680555555555555,-0.0236111111111111,0.1222222222222222,0.125,-0.0027777777777777,True,True,True,True,False,False,True,True,False,False,0.0027777777777777,0.0013888888888888,False,False,False,True,False,0.3361111111111111,0.056249999999999946,0.1236111111111111,0.008333333333333415,0.023611111111111097,0.0027777777777777957,both_fail
2,600,2007,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3180555555555555,0.3138888888888889,0.0041666666666666,0.0666666666666667,0.0777777777777777,-0.011111111111111,0.15,0.1472222222222222,0.0027777777777777,True,True,True,True,False,False,True,True,False,False,0.0027777777777777,0.0013888888888888,False,False,False,True,False,0.3159722222222222,0.07222222222222219,0.14861111111111108,0.004166666666666596,0.011111111111111002,0.0027777777777777957,both_fail
2,600,2008,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.4,0.3972222222222222,0.0027777777777778,0.0749999999999999,0.0708333333333333,0.0041666666666665,0.0902777777777777,0.0888888888888888,0.0013888888888888,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.39861111111111114,0.0729166666666666,0.08958333333333325,0.0027777777777778234,0.004166666666666596,0.0013888888888889117,both_fail
2,600,2009,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3791666666666666,0.3833333333333333,-0.0041666666666667,0.0694444444444444,0.0708333333333333,-0.0013888888888888,0.1027777777777777,0.0972222222222222,0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.38125,0.07013888888888886,0.09999999999999995,0.004166666666666707,0.0013888888888888978,0.005555555555555508,both_fail
2,600,2010,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3791666666666666,0.3833333333333333,-0.0041666666666667,0.0694444444444444,0.0708333333333333,-0.0013888888888888,0.1027777777777777,0.0972222222222222,0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.38125,0.07013888888888886,0.09999999999999995,0.004166666666666707,0.0013888888888888978,0.005555555555555508,both_fail
2,600,2011,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.4416666666666666,0.4527777777777778,-0.0111111111111111,0.073611111111111,0.0694444444444444,0.0041666666666665,0.1402777777777777,0.1236111111111111,0.0166666666666666,True,True,True,True,False,False,True,True,False,False,0.0027777777777777,0.0027777777777777,False,False,False,True,False,0.4472222222222222,0.0715277777777777,0.1319444444444444,0.011111111111111183,0.004166666666666596,0.016666666666666594,both_fail
2,600,2012,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.4486111111111111,0.4736111111111111,-0.0249999999999999,0.0833333333333333,0.0652777777777777,0.0180555555555555,0.1333333333333333,0.1291666666666666,0.0041666666666666,True,True,True,True,False,False,True,True,False,False,0.0027777777777777,0.0013888888888888,False,False,False,True,False,0.46111111111111114,0.0743055555555555,0.13124999999999995,0.024999999999999967,0.018055555555555602,0.004166666666666707,both_fail
2,600,2013,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3791666666666666,0.3833333333333333,-0.0041666666666667,0.0694444444444444,0.0708333333333333,-0.0013888888888888,0.1027777777777777,0.0972222222222222,0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.38125,0.07013888888888886,0.09999999999999995,0.004166666666666707,0.0013888888888888978,0.005555555555555508,both_fail
2,600,2014,benign_assessed,clarify,edge__benign_assessed__clarify,44,43,0.3805555555555555,0.3833333333333333,-0.0027777777777778,0.0722222222222222,0.0694444444444444,0.0027777777777778,0.1027777777777777,0.0972222222222222,0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.3819444444444444,0.0708333333333333,0.09999999999999995,0.0027777777777778234,0.0027777777777777957,0.005555555555555508,both_fail
2,600,2015,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3791666666666666,0.3833333333333333,-0.0041666666666667,0.0722222222222222,0.0694444444444444,0.0027777777777778,0.1027777777777777,0.0972222222222222,0.0055555555555555,True,True,True,True,False,False,True,True,False,False,0.0,0.0,False,False,False,True,False,0.38125,0.0708333333333333,0.09999999999999995,0.004166666666666707,0.0027777777777777957,0.005555555555555508,both_fail
2,1200,2000,benign_assessed,clarify,edge__benign_assessed__clarify,42,41,0.3791666666666666,0.3791666666666666,0.0,0.0986111111111111,0.1124999999999999,-0.0138888888888888,0.1444444444444444,0.1375,0.0069444444444444,True,True,True,True,False,False,True,True,False,False,0.0027777777777777,0.0027777777777777,False,False,False,True,False,0.3791666666666666,0.1055555555555555,0.14097222222222222,0.0,0.013888888888888812,0.006944444444444392,both_fail
2,1200,2001,benign_assessed,clarify,edge__benign_assessed__clarify,43,42,0.3736111111111111,0.3861111111111111,-0.0125,0.0791666666666666,0.0611111111111111,0.0180555555555555,0.1111111111111111,0.1041666666666666,0.0069444444444444,True,True,True,True,False,False,True,True,False,False,0.0013888888888888,0.0013888888888888,False,False,False,True,False,0.3798611111111111,0.07013888888888885,0.10763888888888885,0.012500000000000011,0.01805555555555549,0.006944444444444503,both_fail
